lat,lon,timezone,state,finalCategory,displayValue,hourlyCategories,weather
34,-85.75,America/Chicago,AL,3,3.56,4|3|1|3,
34,-85.5,America/Chicago,AL,4,3.88,4|4|4|3,
34,-85.25,America/New_York,GA,4,4,4|4|4|4,
34,-85,America/New_York,GA,4,4,4|4|4|4,
34,-84.75,America/New_York,GA,4,4,4|4|4|4,
34,-84.5,America/New_York,GA,4,4,4|4|4|4,
34,-84.25,America/New_York,GA,4,4,4|4|4|4,
34,-84,America/New_York,GA,4,4,4|4|4|4,
34,-83.75,America/New_York,GA,4,4,4|4|4|4,
34,-83.5,America/New_York,GA,4,4,4|4|4|4,
34,-83.25,America/New_York,GA,4,4,4|4|4|4,
34,-83,America/New_York,GA,4,4,4|4|4|4,
34,-82.75,America/New_York,GA,4,4,4|4|4|3,
34,-82.5,America/New_York,SC,4,4,4|4|4|4,
34,-82.25,America/New_York,SC,4,4,4|4|4|4,
34,-82,America/New_York,SC,4,4,4|4|4|4,
34,-81.75,America/New_York,SC,4,4,4|4|4|4,
34,-81.5,America/New_York,SC,4,4,4|4|4|4,
34,-81.25,America/New_York,SC,4,4,4|4|4|4,
34,-81,America/New_York,SC,4,4,4|4|4|4,
34,-80.75,America/New_York,SC,4,4,4|4|4|4,
34,-80.5,America/New_York,SC,4,4,4|4|4|4,
34,-80.25,America/New_York,SC,4,4,4|4|4|4,
34,-80,America/New_York,SC,4,4,4|4|4|4,
34,-79.75,America/New_York,SC,4,4,4|4|4|4,
34,-79.5,America/New_York,SC,4,4,4|4|4|4,
34,-79.25,America/New_York,SC,4,4,4|4|4|4,
34,-79,America/New_York,SC,4,4,4|4|4|4,
34,-78.75,America/New_York,SC,4,4,4|4|4|4,
34,-78.5,America/New_York,NC,4,4,4|4|4|4,
34,-78.25,America/New_York,NC,4,4,4|4|4|4,
34,-78,America/New_York,NC,4,4,4|4|4|4,
34.25,-91.5,America/Chicago,AR,1,1,1|1|1|1,
34.25,-91.25,America/Chicago,AR,1,0.81,0|1|1|1,
34.25,-91,America/Chicago,AR,0,0.38,0|0|0|0,
34.25,-90.75,America/Chicago,MS,0,0.06,0|0|0|0,
34.25,-90.5,America/Chicago,MS,0,0,0|0|0|0,
34.25,-90.25,America/Chicago,MS,0,0.13,0|0|0|0,
34.25,-90,America/Chicago,MS,0,0.69,0|1|0|1,
34.25,-89.75,America/Chicago,MS,2,1.56,1|2|2|2,
34.25,-89.5,America/Chicago,MS,2,2.06,2|2|2|2,
34.25,-89.25,America/Chicago,MS,2,2.06,2|2|2|2,
34.25,-89,America/Chicago,MS,2,2,3|2|2|2,
34.25,-88.75,America/Chicago,MS,2,2,2|2|2|2,
34.25,-88.5,America/Chicago,MS,2,2.06,3|2|2|2,
34.25,-88.25,America/Chicago,MS,2,2.31,2|2|2|2,
34.25,-88,America/Chicago,AL,3,2.69,3|3|2|3,
34.25,-87.75,America/Chicago,AL,3,2.94,3|4|3|4,
34.25,-87.5,America/Chicago,AL,3,3.06,4|3|2|3,
34.25,-87.25,America/Chicago,AL,3,3.31,4|3|3|3,
34.25,-87,America/Chicago,AL,4,3.63,4|4|4|3,
34.25,-86.75,America/Chicago,AL,4,3.56,4|4|4|4,
34.25,-86.5,America/Chicago,AL,3,3.25,3|3|4|4,
34.25,-86.25,America/Chicago,AL,3,3.31,3|3|3|3,
34.25,-86,America/Chicago,AL,4,3.63,4|4|4|4,
34.25,-85.75,America/Chicago,AL,4,3.81,4|4|4|4,
34.25,-85.5,America/Chicago,AL,4,3.94,4|4|4|4,
34.25,-85.25,America/New_York,GA,4,4,4|4|4|4,
34.25,-85,America/New_York,GA,4,4,4|4|4|4,
34.25,-84.75,America/New_York,GA,4,4,4|4|4|4,
34.25,-84.5,America/New_York,GA,4,4,4|4|4|4,
34.25,-84.25,America/New_York,GA,4,4,4|4|4|4,
34.25,-84,America/New_York,GA,4,4,4|4|4|4,
34.25,-83.75,America/New_York,GA,4,4,4|4|4|4,
34.25,-83.5,America/New_York,GA,4,4,4|4|4|4,
34.25,-83.25,America/New_York,GA,4,4,4|4|4|4,
34.25,-83,America/New_York,GA,4,4,4|4|4|4,
34.25,-82.75,America/New_York,GA,4,4,4|4|4|4,
34.25,-82.5,America/New_York,SC,4,4,4|4|4|4,
34.25,-82.25,America/New_York,SC,4,4,4|4|4|4,
34.25,-82,America/New_York,SC,4,4,4|4|4|4,
34.25,-81.75,America/New_York,SC,4,4,4|4|4|4,
34.25,-81.5,America/New_York,SC,4,4,4|4|4|4,
34.25,-81.25,America/New_York,SC,4,4,4|4|4|4,
34.25,-81,America/New_York,SC,4,4,4|4|4|4,
34.25,-80.75,America/New_York,SC,4,4,4|4|4|4,
34.25,-80.5,America/New_York,SC,4,4,4|4|4|4,
34.25,-80.25,America/New_York,SC,4,4,4|4|4|4,
34.25,-80,America/New_York,SC,4,4,4|4|4|4,
34.25,-79.75,America/New_York,SC,4,4,4|4|4|4,
34.25,-79.5,America/New_York,SC,4,4,4|4|4|4,
34.25,-79.25,America/New_York,SC,4,4,4|4|4|4,
34.25,-79,America/New_York,NC,4,4,4|4|4|4,
34.25,-78.75,America/New_York,NC,4,4,4|4|4|4,
34.25,-78.5,America/New_York,NC,4,4,4|4|4|4,
34.25,-78.25,America/New_York,NC,4,4,4|4|4|4,
34.25,-78,America/New_York,NC,4,4,4|4|4|4,
34.5,-91.5,America/Chicago,AR,1,1,1|1|1|1,
34.5,-91.25,America/Chicago,AR,1,1,1|1|1|1,
34.5,-91,America/Chicago,AR,1,0.88,1|1|1|1,
34.5,-90.75,America/Chicago,AR,0,0.63,0|0|0|1,
34.5,-90.5,America/Chicago,MS,0,0.44,0|0|0|0,
34.5,-90.25,America/Chicago,MS,0,0.44,0|0|0|0,
34.5,-90,America/Chicago,MS,1,0.75,1|1|0|1,
34.5,-89.75,America/Chicago,MS,1,1.44,2|1|1|2,
34.5,-89.5,America/Chicago,MS,3,2.06,3|3|3|2,
34.5,-89.25,America/Chicago,MS,2,2.13,3|2|2|2,
34.5,-89,America/Chicago,MS,2,2.06,2|2|2|3,
34.5,-88.75,America/Chicago,MS,2,2.19,2|2|3|3,
34.5,-88.5,America/Chicago,MS,2,2.38,3|2|2|3,
34.5,-88.25,America/Chicago,MS,3,2.69,3|3|3|3,
34.5,-88,America/Chicago,AL,3,3.13,3|3|3|3,
34.5,-87.75,America/Chicago,AL,4,3.56,4|3|4|4,
34.5,-87.5,America/Chicago,AL,4,3.75,4|3|4|4,
34.5,-87.25,America/Chicago,AL,4,3.81,4|4|3|4,
34.5,-87,America/Chicago,AL,4,3.94,4|4|4|3,
34.5,-86.75,America/Chicago,AL,4,3.81,3|4|4|4,
34.5,-86.5,America/Chicago,AL,3,3.56,3|3|3|3,
34.5,-86.25,America/Chicago,AL,4,3.69,4|4|4|4,
34.5,-86,America/Chicago,AL,4,3.94,4|4|4|4,
34.5,-85.75,America/Chicago,AL,4,4,4|4|4|4,
34.5,-85.5,America/New_York,GA,4,4,4|4|4|4,
34.5,-85.25,America/New_York,GA,4,4,4|4|4|4,
34.5,-85,America/New_York,GA,4,4,4|4|4|4,
34.5,-84.75,America/New_York,GA,4,4,4|4|4|4,
34.5,-84.5,America/New_York,GA,4,4,4|4|4|4,
34.5,-84.25,America/New_York,GA,4,4,4|4|4|4,
34.5,-84,America/New_York,GA,4,4,4|4|4|4,
34.5,-83.75,America/New_York,GA,4,4,4|4|4|4,
34.5,-83.5,America/New_York,GA,4,4,4|4|4|4,
34.5,-83.25,America/New_York,GA,4,4,4|4|4|4,
34.5,-83,America/New_York,SC,4,4,4|4|4|4,
34.5,-82.75,America/New_York,SC,4,4,4|4|4|4,
34.5,-82.5,America/New_York,SC,4,4,4|4|4|4,
34.5,-82.25,America/New_York,SC,4,4,4|4|4|4,
34.5,-82,America/New_York,SC,4,4,4|4|4|4,
34.5,-81.75,America/New_York,SC,4,4,4|4|4|4,
34.5,-81.5,America/New_York,SC,4,4,4|4|4|4,
34.5,-81.25,America/New_York,SC,4,4,4|4|4|4,
34.5,-81,America/New_York,SC,4,4,4|4|4|3,
34.5,-80.75,America/New_York,SC,4,4,4|4|4|4,
34.5,-80.5,America/New_York,SC,4,4,4|4|4|4,
34.5,-80.25,America/New_York,SC,4,4,4|4|4|4,
34.5,-80,America/New_York,SC,4,4,4|4|4|4,
34.5,-79.75,America/New_York,SC,4,4,4|4|4|4,
34.5,-79.5,America/New_York,SC,4,4,4|4|4|4,
34.5,-79.25,America/New_York,NC,4,4,4|4|4|4,
34.5,-79,America/New_York,NC,4,4,4|4|4|4,
34.5,-78.75,America/New_York,NC,4,4,4|4|4|4,
34.5,-78.5,America/New_York,NC,4,4,4|4|4|4,
34.5,-78.25,America/New_York,NC,4,4,4|4|4|4,
34.5,-78,America/New_York,NC,4,4,4|4|4|4,
34.5,-77.75,America/New_York,NC,4,4,4|4|4|4,
34.5,-77.5,America/New_York,NC,4,4,4|4|4|4,
34.75,-91.5,America/Chicago,AR,1,1.08,1|1|1|1,
34.75,-91.25,America/Chicago,AR,1,1.31,2|1|2|1,
34.75,-91,America/Chicago,AR,2,1.56,2|2|2|1,
34.75,-90.75,America/Chicago,AR,2,1.56,2|2|1|2,
34.75,-90.5,America/Chicago,AR,2,1.38,2|2|2|2,
34.75,-90.25,America/Chicago,MS,1,1.19,1|1|1|2,
34.75,-90,America/Chicago,MS,1,1.13,2|1|1|1,
34.75,-89.75,America/Chicago,MS,1,1.38,2|1|1|2,
34.75,-89.5,America/Chicago,MS,2,1.88,3|2|2|2,
34.75,-89.25,America/Chicago,MS,2,2.13,2|3|2|2,
34.75,-89,America/Chicago,MS,2,2.25,2|3|2|2,
34.75,-88.75,America/Chicago,MS,3,2.5,3|3|3|3,
34.75,-88.5,America/Chicago,MS,3,2.75,3|3|3|2,
34.75,-88.25,America/Chicago,MS,3,2.94,3|3|3|3,
34.75,-88,America/Chicago,AL,3,3.25,3|3|3|3,
34.75,-87.75,America/Chicago,AL,4,3.75,3|4|4|4,
34.75,-87.5,America/Chicago,AL,4,4,4|4|4|4,
34.75,-87.25,America/Chicago,AL,4,4,3|4|4|4,
34.75,-87,America/Chicago,AL,4,4,4|4|4|4,
34.75,-86.75,America/Chicago,AL,4,3.94,4|4|4|4,
34.75,-86.5,America/Chicago,AL,4,3.88,4|4|4|4,
34.75,-86.25,America/Chicago,AL,4,3.94,4|4|4|4,
34.75,-86,America/Chicago,AL,4,4,4|4|4|4,
34.75,-85.75,America/Chicago,AL,4,4,4|4|4|4,
34.75,-85.5,America/New_York,GA,4,4,4|4|4|4,
34.75,-85.25,America/New_York,GA,4,4,4|4|4|4,
34.75,-85,America/New_York,GA,4,4,4|4|4|4,
34.75,-84.75,America/New_York,GA,4,4,4|4|4|4,
34.75,-84.5,America/New_York,GA,4,4,4|4|4|4,
34.75,-84.25,America/New_York,GA,4,4,4|4|4|4,
34.75,-84,America/New_York,GA,4,4,4|4|4|4,
34.75,-83.75,America/New_York,GA,4,3.94,4|4|4|4,
34.75,-83.5,America/New_York,GA,4,3.88,4|4|4|4,
34.75,-83.25,America/New_York,SC,4,3.94,4|4|4|4,
34.75,-83,America/New_York,SC,4,4,4|4|4|4,
34.75,-82.75,America/New_York,SC,4,4,4|4|4|4,
34.75,-82.5,America/New_York,SC,4,4,4|4|4|4,
34.75,-82.25,America/New_York,SC,4,4,4|4|4|4,
34.75,-82,America/New_York,SC,4,4,4|4|4|4,
34.75,-81.75,America/New_York,SC,4,4,4|4|4|4,
34.75,-81.5,America/New_York,SC,4,4,4|4|4|4,
34.75,-81.25,America/New_York,SC,4,4,4|4|4|4,
34.75,-81,America/New_York,SC,4,4,4|4|4|4,
34.75,-80.75,America/New_York,SC,4,4,4|4|4|4,
34.75,-80.5,America/New_York,SC,4,4,4|4|4|4,
34.75,-80.25,America/New_York,SC,4,4,4|4|4|4,
34.75,-80,America/New_York,SC,4,4,4|4|4|4,
34.75,-79.75,America/New_York,SC,4,4,4|4|4|4,
34.75,-79.5,America/New_York,NC,4,4,4|4|4|4,
34.75,-79.25,America/New_York,NC,4,4,4|4|4|4,
34.75,-79,America/New_York,NC,4,4,4|4|4|4,
34.75,-78.75,America/New_York,NC,4,4,4|4|4|4,
34.75,-78.5,America/New_York,NC,4,4,4|4|4|4,
34.75,-78.25,America/New_York,NC,4,4,4|4|4|4,
34.75,-78,America/New_York,NC,4,4,4|4|4|4,
34.75,-77.75,America/New_York,NC,4,4,4|4|4|4,
34.75,-77.5,America/New_York,NC,4,4,4|4|4|4,
34.75,-77.25,America/New_York,NC,4,4,4|4|4|4,
34.75,-77,America/New_York,NC,4,4,4|4|4|4,
34.75,-76.75,America/New_York,NC,4,4,4|4|4|4,
34.75,-76.5,America/New_York,NC,4,4,4|4|4|4,
35,-91.5,America/Chicago,AR,1,1.17,2|1|1|1,
35,-91.25,America/Chicago,AR,2,1.5,2|1|2|2,
35,-91,America/Chicago,AR,2,1.88,2|2|2|2,
35,-90.75,America/Chicago,AR,2,2.06,3|2|2|2,
35,-90.5,America/Chicago,AR,2,2,3|2|2|2,
35,-90.25,America/Chicago,TN,2,1.69,2|2|2|2,
35,-90,America/Chicago,TN,2,1.44,3|2|2|2,
35,-89.75,America/Chicago,TN,1,1.56,2|1|1|2,
35,-89.5,America/Chicago,TN,2,2,3|2|2|2,
35,-89.25,America/Chicago,TN,2,2.38,3|3|2|2,
35,-89,America/Chicago,TN,3,2.56,3|3|3|3,
35,-88.75,America/Chicago,TN,2,2.69,3|3|2|2,
35,-88.5,America/Chicago,TN,3,2.88,3|3|3|3,
35,-88.25,America/Chicago,TN,3,3.06,3|3|3|2,
35,-88,America/Chicago,AL,3,3.38,4|4|3|3,
35,-87.75,America/Chicago,AL,4,3.81,4|4|4|4,
35,-87.5,America/Chicago,AL,4,4,4|4|4|4,
35,-87.25,America/Chicago,TN,4,4,4|4|4|4,
35,-87,America/Chicago,TN,4,4,4|4|3|4,
35,-86.75,America/Chicago,TN,4,4,4|4|4|4,
35,-86.5,America/Chicago,TN,4,4,4|4|3|4,
35,-86.25,America/Chicago,TN,4,4,4|4|4|4,
35,-86,America/Chicago,TN,4,4,4|4|4|4,
35,-85.75,America/Chicago,TN,4,4,4|4|4|4,
35,-85.5,America/Chicago,TN,4,4,4|4|4|4,
35,-85.25,America/New_York,TN,4,4,4|4|4|4,
35,-85,America/New_York,TN,4,4,4|4|4|4,
35,-84.75,America/New_York,TN,4,4,4|4|4|4,
35,-84.5,America/New_York,TN,4,4,2|4|4|4,
35,-84.25,America/New_York,NC,4,3.94,4|4|4|4,
35,-84,America/New_York,NC,4,3.88,4|4|4|4,
35,-83.75,America/New_York,NC,4,3.81,4|4|4|4,
35,-83.5,America/New_York,NC,3,3.75,2|3|4|4,
35,-83.25,America/New_York,NC,4,3.88,4|4|4|4,
35,-83,America/New_York,SC,4,4,4|4|4|4,
35,-82.75,America/New_York,SC,4,4,4|4|4|4,
35,-82.5,America/New_York,SC,4,4,4|4|4|4,
35,-82.25,America/New_York,SC,4,4,4|4|4|4,
35,-82,America/New_York,SC,4,4,4|4|4|4,
35,-81.75,America/New_York,SC,4,4,4|4|4|4,
35,-81.5,America/New_York,SC,4,4,4|4|4|4,
35,-81.25,America/New_York,SC,4,4,4|4|4|4,
35,-81,America/New_York,SC,4,4,4|4|4|4,
35,-80.75,America/New_York,NC,4,4,4|4|4|4,
35,-80.5,America/New_York,NC,4,4,4|4|4|4,
35,-80.25,America/New_York,NC,4,4,4|4|4|4,
35,-80,America/New_York,NC,4,4,4|4|4|4,
35,-79.75,America/New_York,NC,4,4,4|4|4|4,
35,-79.5,America/New_York,NC,4,4,4|4|4|4,
35,-79.25,America/New_York,NC,4,4,4|4|4|4,
35,-79,America/New_York,NC,4,4,4|4|4|4,
35,-78.75,America/New_York,NC,4,4,4|4|4|4,
35,-78.5,America/New_York,NC,4,4,4|4|4|4,
35,-78.25,America/New_York,NC,4,4,4|4|4|4,
35,-78,America/New_York,NC,4,4,4|4|4|4,
35,-77.75,America/New_York,NC,4,4,4|4|4|4,
35,-77.5,America/New_York,NC,4,4,4|4|4|4,
35,-77.25,America/New_York,NC,4,4,4|4|4|4,
35,-77,America/New_York,NC,4,4,4|4|4|4,
35,-76.75,America/New_York,NC,4,4,4|4|4|4,
35,-76.5,America/New_York,NC,4,4,4|4|4|4,
35.25,-91.5,America/Chicago,AR,1,1.08,1|1|1|1,
35.25,-91.25,America/Chicago,AR,1,1.31,1|1|1|1,
35.25,-91,America/Chicago,AR,2,1.69,2|2|2|2,
35.25,-90.75,America/Chicago,AR,2,2.06,3|3|2|2,
35.25,-90.5,America/Chicago,AR,3,2.13,3|3|2|3,
35.25,-90.25,America/Chicago,AR,1,1.75,3|2|1|1,
35.25,-90,America/Chicago,TN,1,1.63,1|2|1|2,
35.25,-89.75,America/Chicago,TN,2,2.06,3|2|2|2,
35.25,-89.5,America/Chicago,TN,3,2.56,3|3|3|2,
35.25,-89.25,America/Chicago,TN,3,2.88,3|3|3|3,
35.25,-89,America/Chicago,TN,3,3.06,3|4|4|3,
35.25,-88.75,America/Chicago,TN,3,3.13,4|4|3|3,
35.25,-88.5,America/Chicago,TN,3,3.19,4|4|3|3,
35.25,-88.25,America/Chicago,TN,3,3.38,4|4|3|3,
35.25,-88,America/Chicago,TN,4,3.69,4|4|4|3,
35.25,-87.75,America/Chicago,TN,4,3.94,4|4|4|4,
35.25,-87.5,America/Chicago,TN,4,4,4|4|4|4,
35.25,-87.25,America/Chicago,TN,4,4,4|4|4|4,
35.25,-87,America/Chicago,TN,4,4,4|4|4|4,
35.25,-86.75,America/Chicago,TN,4,3.94,4|4|4|4,
35.25,-86.5,America/Chicago,TN,4,3.81,4|4|4|4,
35.25,-86.25,America/Chicago,TN,4,3.81,4|4|4|3,
35.25,-86,America/Chicago,TN,4,3.94,4|4|4|4,
35.25,-85.75,America/Chicago,TN,4,4,4|4|4|4,
35.25,-85.5,America/Chicago,TN,4,4,4|4|4|4,
35.25,-85.25,America/New_York,TN,4,4,4|4|4|4,
35.25,-85,America/New_York,TN,4,4,4|4|4|4,
35.25,-84.75,America/New_York,TN,4,4,4|4|4|4,
35.25,-84.5,America/New_York,TN,4,4,4|4|4|4,
35.25,-84.25,America/New_York,NC,4,3.88,4|4|4|4,
35.25,-84,America/New_York,NC,3,3.75,3|3|4|4,
35.25,-83.75,America/New_York,NC,4,3.81,2|4|4|4,
35.25,-83.5,America/New_York,NC,4,3.88,4|4|4|4,
35.25,-83.25,America/New_York,NC,4,3.94,3|4|4|4,
35.25,-83,America/New_York,NC,4,4,4|4|4|4,
35.25,-82.75,America/New_York,NC,4,4,4|4|4|4,
35.25,-82.5,America/New_York,NC,4,4,4|4|4|4,
35.25,-82.25,America/New_York,NC,4,4,4|4|4|4,
35.25,-82,America/New_York,NC,4,4,4|4|4|4,
35.25,-81.75,America/New_York,NC,4,4,4|4|4|4,
35.25,-81.5,America/New_York,NC,4,4,4|4|4|4,
35.25,-81.25,America/New_York,NC,4,4,4|4|4|4,
35.25,-81,America/New_York,NC,4,4,4|4|4|4,
35.25,-80.75,America/New_York,NC,4,4,4|4|4|4,
35.25,-80.5,America/New_York,NC,4,4,4|4|4|4,
35.25,-80.25,America/New_York,NC,4,4,4|4|4|4,
35.25,-80,America/New_York,NC,4,4,4|4|4|4,
35.25,-79.75,America/New_York,NC,4,4,4|4|4|4,
35.25,-79.5,America/New_York,NC,4,4,4|4|4|4,
35.25,-79.25,America/New_York,NC,4,4,4|4|4|4,
35.25,-79,America/New_York,NC,4,4,4|4|4|4,
35.25,-78.75,America/New_York,NC,4,4,4|4|4|4,
35.25,-78.5,America/New_York,NC,4,4,4|4|4|4,
35.25,-78.25,America/New_York,NC,4,4,4|4|4|4,
35.25,-78,America/New_York,NC,4,4,4|4|4|4,
35.25,-77.75,America/New_York,NC,4,4,4|4|4|4,
35.25,-77.5,America/New_York,NC,4,4,4|4|4|4,
35.25,-77.25,America/New_York,NC,4,4,4|4|4|4,
35.25,-77,America/New_York,NC,4,4,4|4|4|4,
35.25,-76.75,America/New_York,NC,4,4,4|4|4|4,
35.25,-76.5,America/New_York,NC,4,4,4|4|4|4,
35.5,-91.5,America/Chicago,AR,1,1.08,3|1|1|1,
35.5,-91.25,America/Chicago,AR,1,1.25,3|1|1|1,
35.5,-91,America/Chicago,AR,1,1.56,3|2|1|1,
35.5,-90.75,America/Chicago,AR,2,1.94,3|2|2|2,
35.5,-90.5,America/Chicago,AR,2,2.13,3|2|2|2,
35.5,-90.25,America/Chicago,AR,2,2.06,3|2|2|2,
35.5,-90,America/Chicago,TN,2,2.19,3|3|2|2,
35.5,-89.75,America/Chicago,TN,3,2.69,3|3|2|3,
35.5,-89.5,America/Chicago,TN,3,3.13,3|3|3|3,
35.5,-89.25,America/Chicago,TN,3,3.38,4|4|3|3,
35.5,-89,America/Chicago,TN,4,3.63,4|4|4|4,
35.5,-88.75,America/Chicago,TN,4,3.75,4|4|4|4,
35.5,-88.5,America/Chicago,TN,4,3.75,4|4|4|4,
35.5,-88.25,America/Chicago,TN,4,3.75,4|4|4|4,
35.5,-88,America/Chicago,TN,4,3.81,4|4|4|4,
35.5,-87.75,America/Chicago,TN,4,3.94,4|4|4|4,
35.5,-87.5,America/Chicago,TN,4,4,4|4|4|4,
35.5,-87.25,America/Chicago,TN,4,4,4|4|4|4,
35.5,-87,America/Chicago,TN,4,4,4|4|4|4,
35.5,-86.75,America/Chicago,TN,4,3.88,4|4|4|4,
35.5,-86.5,America/Chicago,TN,3,3.63,4|4|3|3,
35.5,-86.25,America/Chicago,TN,3,3.63,4|4|3|3,
35.5,-86,America/Chicago,TN,4,3.88,4|4|4|4,
35.5,-85.75,America/Chicago,TN,4,4,4|4|4|4,
35.5,-85.5,America/Chicago,TN,4,4,4|4|4|4,
35.5,-85.25,America/Chicago,TN,4,4,4|4|4|4,
35.5,-85,America/New_York,TN,4,4,4|4|4|4,
35.5,-84.75,America/New_York,TN,4,4,4|4|4|4,
35.5,-84.5,America/New_York,TN,4,4,4|4|4|4,
35.5,-84.25,America/New_York,TN,4,3.94,4|4|4|4,
35.5,-84,America/New_York,TN,4,3.88,4|4|4|4,
35.5,-83.75,America/New_York,NC,4,3.94,3|4|4|4,
35.5,-83.5,America/New_York,NC,4,3.94,3|4|4|4,
35.5,-83.25,America/New_York,NC,4,3.88,3|4|4|4,
35.5,-83,America/New_York,NC,4,3.94,4|4|4|4,
35.5,-82.75,America/New_York,NC,4,4,4|4|4|4,
35.5,-82.5,America/New_York,NC,4,4,4|4|4|4,
35.5,-82.25,America/New_York,NC,4,4,4|4|4|4,
35.5,-82,America/New_York,NC,4,4,4|4|4|4,
35.5,-81.75,America/New_York,NC,4,4,4|4|4|4,
35.5,-81.5,America/New_York,NC,4,4,4|4|4|4,
35.5,-81.25,America/New_York,NC,4,4,4|4|4|4,
35.5,-81,America/New_York,NC,4,4,4|4|4|4,
35.5,-80.75,America/New_York,NC,4,4,4|4|4|4,
35.5,-80.5,America/New_York,NC,4,4,4|4|4|4,
35.5,-80.25,America/New_York,NC,4,4,4|4|4|4,
35.5,-80,America/New_York,NC,4,4,4|4|4|4,
35.5,-79.75,America/New_York,NC,4,4,4|4|4|4,
35.5,-79.5,America/New_York,NC,4,4,4|4|4|4,
35.5,-79.25,America/New_York,NC,4,4,4|4|4|4,
35.5,-79,America/New_York,NC,4,4,4|4|4|4,
35.5,-78.75,America/New_York,NC,4,4,4|4|4|4,
35.5,-78.5,America/New_York,NC,4,4,4|4|4|4,
35.5,-78.25,America/New_York,NC,4,4,4|4|4|4,
35.5,-78,America/New_York,NC,4,4,4|4|4|4,
35.5,-77.75,America/New_York,NC,4,4,4|4|4|4,
35.5,-77.5,America/New_York,NC,4,4,4|4|4|4,
35.5,-77.25,America/New_York,NC,4,4,4|4|4|4,
35.5,-76.75,America/New_York,NC,4,4,4|4|4|4,
35.5,-76.5,America/New_York,NC,4,4,4|4|4|4,
35.5,-76.25,America/New_York,NC,4,4,4|4|4|4,
35.5,-76,America/New_York,NC,4,4,4|4|4|4,
35.75,-91.5,America/Chicago,AR,1,1.42,2|2|1|1,
35.75,-91.25,America/Chicago,AR,2,1.63,2|2|2|2,
35.75,-91,America/Chicago,AR,2,1.81,3|2|2|2,
35.75,-90.75,America/Chicago,AR,2,2,3|3|2|2,
35.75,-90.5,America/Chicago,AR,2,2.27,3|3|2|2,
35.75,-90.25,America/Chicago,AR,3,2.54,3|3|3|3,
35.75,-90,America/Chicago,AR,3,2.85,3|3|3|3,
35.75,-89.75,America/Chicago,TN,3,3.27,3|3|3|3,
35.75,-89.5,America/Chicago,TN,4,3.63,4|4|4|3,
35.75,-89.25,America/Chicago,TN,4,3.81,4|4|4|4,
35.75,-89,America/Chicago,TN,4,3.94,4|4|4|4,
35.75,-88.75,America/Chicago,TN,4,4,4|4|4|4,
35.75,-88.5,America/Chicago,TN,4,4,4|4|4|4,
35.75,-88.25,America/Chicago,TN,4,3.88,4|4|4|4,
35.75,-88,America/Chicago,TN,3,3.75,4|4|3|3,
35.75,-87.75,America/Chicago,TN,4,3.88,4|4|4|4,
35.75,-87.5,America/Chicago,TN,4,4,4|4|4|4,
35.75,-87.25,America/Chicago,TN,4,4,4|4|4|4,
35.75,-87,America/Chicago,TN,4,4,4|4|4|4,
35.75,-86.75,America/Chicago,TN,4,3.94,4|4|4|4,
35.75,-86.5,America/Chicago,TN,4,3.81,4|4|4|4,
35.75,-86.25,America/Chicago,TN,4,3.81,4|4|4|4,
35.75,-86,America/Chicago,TN,4,3.94,4|4|4|4,
35.75,-85.75,America/Chicago,TN,4,4,4|4|4|4,
35.75,-85.5,America/Chicago,TN,4,4,4|4|4|4,
35.75,-85.25,America/Chicago,TN,4,4,4|4|4|4,
35.75,-85,America/Chicago,TN,4,4,4|4|4|4,
35.75,-84.75,America/New_York,TN,4,4,4|4|4|4,
35.75,-84.5,America/New_York,TN,4,4,4|4|4|4,
35.75,-84.25,America/New_York,TN,4,4,4|4|4|4,
35.75,-84,America/New_York,TN,4,4,4|4|4|4,
35.75,-83.75,America/New_York,TN,4,4,4|4|4|4,
35.75,-83.5,America/New_York,TN,4,3.88,4|4|4|4,
35.75,-83.25,America/New_York,TN,3,3.75,2|3|3|3,
35.75,-83,America/New_York,NC,4,3.88,3|4|4|4,
35.75,-82.75,America/New_York,NC,4,3.88,4|4|4|4,
35.75,-82.5,America/New_York,NC,4,3.75,4|4|4|4,
35.75,-82.25,America/New_York,NC,4,3.88,3|4|4|4,
35.75,-82,America/New_York,NC,4,4,4|4|4|4,
35.75,-81.75,America/New_York,NC,4,4,4|4|4|4,
35.75,-81.5,America/New_York,NC,4,4,4|4|4|4,
35.75,-81.25,America/New_York,NC,4,4,4|4|4|4,
35.75,-81,America/New_York,NC,4,4,4|4|4|4,
35.75,-80.75,America/New_York,NC,4,4,4|4|4|4,
35.75,-80.5,America/New_York,NC,4,4,4|4|4|4,
35.75,-80.25,America/New_York,NC,4,4,4|4|4|4,
35.75,-80,America/New_York,NC,4,4,4|4|4|4,
35.75,-79.75,America/New_York,NC,4,4,4|4|4|4,
35.75,-79.5,America/New_York,NC,4,4,4|4|4|4,
35.75,-79.25,America/New_York,NC,4,4,4|4|4|4,
35.75,-79,America/New_York,NC,4,4,4|4|4|4,
35.75,-78.75,America/New_York,NC,4,4,4|4|4|4,
35.75,-78.5,America/New_York,NC,4,4,4|4|4|4,
35.75,-78.25,America/New_York,NC,4,4,4|4|4|4,
35.75,-78,America/New_York,NC,4,4,4|4|4|4,
35.75,-77.75,America/New_York,NC,4,4,4|4|4|4,
35.75,-77.5,America/New_York,NC,4,4,4|4|4|4,
35.75,-77.25,America/New_York,NC,4,4,4|4|4|4,
